Time,O3_flag,SO2_flag,NO2_flag,NO_flag,CO_flag,PM10_flag,PM2.5_flag,WDir_Avg,Rain_Tot,WDir_SD,O3,SO2,NO2,NO,CO,PM10,PM2.5,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,Press_Avg,Rad_Avg,TemperatureDowntown,RelativeHumidityDowntown,SolarRadiationDowntown,RainfallDowntown,WindDirectionDowntown,PM10Downtown,PM2.5Downtown,O3Downtown,CODowntown,NODowntown,NO2Downtown,SO2Downtown
2019-10-02,OS,BDL,OS,OS,OK,OK,OS,0.0,4.2,5.77262152824122,,0.5146041666666666,,,0.2807916666666666,9.856083333333334,,17.445416666666667,78.89669444444445,1.2778854166666669,1.6364416666666668,804.6311715277778,216.5618458333333,19.183333333333334,68.91666666666667,373.38461538461536,0.15,15.0,,-2.625,20.291666666666668,0.7354166666666666,8.729166666666666,9.25,
2019-10-03,OS,BDL,OS,OS,OK,OK,OS,354.0,0.4,4.616450715405269,,0.9508611111111112,,,0.3273611111111111,17.833708333333334,,16.841597222222223,78.06222916666667,1.4272368055555555,1.8307229166666668,805.3712319444445,254.2557534722222,18.6875,69.25,463.46153846153845,0.25,224.0,,7.791666666666667,19.625,0.8424999999999999,10.1875,10.25,
2019-10-04,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,4.879570008952683,,0.5893819444444445,,,0.2461527777777777,10.863154968728283,,17.623034722222222,74.69345138888889,1.614,2.0530305555555555,806.8313027777779,246.1068,19.4,66.20833333333333,471.38461538461536,0.01,7.0,,8.173913043478262,24.5,0.7708333333333334,9.479166666666668,9.833333333333332,
2019-10-05,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.488676783098172,,0.3156736111111111,,,0.3050138888888889,14.393555555555556,,17.567805555555555,69.53630555555556,1.3745145833333332,1.741270833333333,806.7039888888888,285.25617916666664,19.9125,60.958333333333336,531.1538461538462,,4.0,,17.041666666666668,21.70833333333333,0.7420833333333333,9.645833333333334,10.5,
2019-10-06,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.251232903899316,,0.3435927727588603,,,0.25318276580959,10.964246004169562,,17.585291666666667,65.92208333333333,1.3114305555555557,1.668848611111111,806.0235208333335,304.3335527777777,20.129166666666663,56.5,539.9230769230769,,13.0,,17.791666666666668,25.125,0.6429166666666667,7.916666666666667,8.791666666666666,
2019-10-07,OS,BDL,OS,OS,OK,OK,OS,335.0,0.0,6.245173152958611,,0.2621875,,,0.2593055555555555,15.932833333333331,,17.748347222222222,62.662034722222224,2.4006506944444443,3.0128548611111112,805.7257076388889,267.27284375,19.9,54.04166666666666,459.9230769230769,,28.0,,12.666666666666666,24.291666666666668,0.6416666666666667,9.645833333333334,8.958333333333334,
2019-10-08,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.811743251106505,,0.1701111111111111,,,0.2653125,12.087541666666668,,17.351618055555555,66.40982638888889,2.503159722222222,3.1153104166666665,806.0119534722222,200.9195618055556,19.52083333333333,56.833333333333336,402.5384615384616,,14.0,,3.4166666666666665,25.08333333333333,0.5912499999999999,8.208333333333334,8.624999999999998,
2019-10-09,OS,BDL,OS,OS,OK,OK,OS,69.0,0.0,6.251692714059744,,0.5183402777777778,,,0.3592013888888888,18.727131944444444,,17.307000000000002,71.74095833333332,0.9235361111111112,1.177542361111111,805.2765131944444,224.93296041666665,20.029166666666665,59.375,423.1538461538461,,29.0,,-9.0,25.041666666666668,0.8020833333333334,9.979166666666666,10.0,
2019-10-10,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,4.927239596228089,,0.0938263888888889,,,0.2976597222222222,13.799402777777775,,17.60759722222222,78.08350694444445,1.1920708333333334,1.5759631944444443,805.0113590277779,163.43805833333334,19.45,68.54166666666667,292.2307692307692,,200.0,,11.958333333333334,17.791666666666668,0.7487499999999999,8.708333333333334,8.708333333333334,12.444444444444445
2019-10-11,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.9660713687924805,,0.2788055555555556,,,0.3341944444444444,12.1706875,,19.430118055555557,70.04490277777778,1.3584805555555557,1.7774173611111113,804.9356083333333,267.8217736111111,21.433333333333334,61.79166666666666,499.46153846153845,,233.0,,5.916666666666667,23.625,0.7270833333333333,7.604166666666666,8.083333333333332,22.705882352941178
2019-10-12,OS,BDL,OS,OS,OK,OK,OS,0.0,6.800000000000001,6.6014951279556575,,0.4633425990271022,,,0.294774148714385,7.904072272411396,,18.369541666666667,73.54903472222222,1.6863534722222224,2.156506944444444,805.75219375,193.86347569444447,20.2625,64.125,415.61538461538464,0.41,221.0,,3.0434782608695654,22.250000000000004,0.6441666666666667,7.145833333333334,7.708333333333334,3.625
2019-10-13,OS,BDL,OS,OS,OK,OK,OS,0.0,12.3,6.228755828396717,,0.715673611111111,,,0.3146527777777778,13.585479166666667,,18.958729166666668,71.96125694444444,1.21605,1.5741881944444445,805.3910243055556,234.62274027777775,20.841666666666665,62.375,423.9230769230769,0.19,148.0,,2.9565217391304346,25.5,0.7029166666666667,7.645833333333333,7.916666666666667,1.3333333333333333
2019-10-14,OS,BDL,OS,OS,OK,OK,OS,0.0,2.9000000000000004,7.676125350905488,,0.4282708333333334,,,0.3273194444444444,16.91625,,18.3161875,78.5518125,1.1778541666666666,1.5144104166666668,805.7044972222222,263.28426875,20.154166666666665,69.58333333333333,468.84615384615387,0.32,69.0,0.0,5.0,24.916666666666668,0.8004166666666667,8.3125,8.583333333333334,2.333333333333333
2019-10-15,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.132855459044372,,0.5347361111111111,,,0.3676736111111111,18.54545138888889,,19.05689583333333,70.92893055555555,1.1995159722222224,1.5462388888888887,804.8502145833332,261.14756111111114,21.15833333333333,61.208333333333336,474.2307692307692,,28.0,0.0,172.45833333333334,22.291666666666668,0.7845833333333333,9.0,9.291666666666666,4.2
2019-10-16,OS,BDL,OS,OS,OK,OK,OS,0.0,0.6000000000000001,5.243583505524895,,0.6855833333333333,,,0.4069027777777778,25.42234722222222,,17.623722222222224,74.71646527777779,0.9179881944444443,1.198796527777778,803.8130111111111,172.38625694444443,19.541666666666668,63.958333333333336,310.15384615384613,0.02,1.0,0.0666666666666666,18.625,19.75,0.8250000000000001,10.645833333333334,11.583333333333332,2.8750000000000004
2019-10-17,OS,BDL,OS,OS,OK,OK,OS,0.0,11.3,4.143426331761634,,0.5757916666666667,,,0.3399236111111111,5.9593541666666665,,16.33488888888889,90.77361111111112,1.0589909722222224,1.3458027777777777,804.5375618055555,89.046275,17.495833333333334,80.5,171.07692307692307,0.49,9.0,,5.75,12.499999999999998,0.71,7.875,7.833333333333333,3.0
2019-10-18,OS,BDL,OS,OS,OK,OK,OS,0.0,0.5,5.752745060791089,,0.5725694444444445,,,0.2974097222222222,6.366923611111112,,16.876756944444445,85.13021527777778,1.2626375,1.658875,804.3345569444446,168.8469590277778,18.02083333333333,76.25,241.15384615384616,0.04,229.0,,9.041666666666666,13.833333333333334,0.7766666666666667,8.624999999999998,8.666666666666666,2.91304347826087
2019-10-19,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,8.439899710387527,,0.3380763888888888,,,0.2598333333333333,5.226201388888889,,17.873625,77.95690972222222,1.3424159722222222,1.753311111111111,803.2999763888889,204.3607381944444,19.275,70.16666666666667,361.2307692307692,0.19,124.0,,8.791666666666666,13.916666666666668,0.6891666666666666,7.4375,6.333333333333333,1.6666666666666667
2019-10-20,OS,BDL,OS,OS,OK,BDL,OS,0.0,2.9000000000000004,7.464722479910224,,0.4223680555555555,,,0.2401319444444444,4.258055555555556,,17.723027777777776,83.16704861111111,1.895384722222222,2.5106312500000003,803.6435083333333,202.1293645833333,18.758333333333333,75.83333333333333,235.84615384615384,0.14,169.0,,6.739130434782608,12.416666666666666,0.6270833333333333,6.541666666666667,5.416666666666667,1.8666666666666667
2019-10-21,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.619705235360368,,0.2244444444444444,,,0.2648888888888889,8.343902777777778,,17.990479166666667,74.16185416666667,1.4479319444444445,1.9035833333333327,805.4207604166667,213.74774166666668,19.28333333333333,68.625,370.1538461538461,,242.0,,8.181818181818182,14.583333333333332,0.7050000000000001,7.520833333333333,6.000000000000001,2.333333333333333
2019-10-22,OS,BDL,OS,OS,OK,OK,OS,0.0,0.8,3.26781521700752,,0.5274236111111111,,,0.3452013888888888,15.28271527777778,,16.4725,83.80072916666667,0.9243611111111112,1.1714743055555557,806.6010923611112,105.07304097222224,18.08333333333333,74.04166666666667,190.84615384615384,0.21,231.0,,16.625,12.291666666666666,0.9129166666666668,10.854166666666666,10.625,3.6875
2019-10-23,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.759571210971063,,0.4245,,,0.2615763888888889,10.993340277777778,,17.443958333333335,74.08203472222223,1.7174055555555554,2.1854125,805.4344270833333,238.12020347222224,19.22083333333333,65.16666666666667,477.7692307692308,0.05,15.0,,9.791666666666666,25.375,0.6495833333333333,7.291666666666666,7.375,59.36363636363637
2019-10-24,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.917336490281342,,0.3601666666666666,,,0.3107638888888889,18.2583125,,17.03011111111111,78.24442361111112,0.9342208333333334,1.2170673611111111,803.9272277777778,179.96854722222224,18.775,68.45833333333333,337.6923076923077,,220.0,,18.541666666666668,22.875000000000004,0.8186363636363637,9.25,9.666666666666668,2.5
2019-10-25,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,6.464440370616498,,0.3327708333333333,,,0.3155347222222222,14.986541666666666,,16.68625,78.59427083333334,1.240088888888889,1.5891090277777775,804.1090409722223,227.9396548611111,18.229166666666668,71.70833333333333,368.6666666666667,1.38,227.0,,17.458333333333332,17.625,0.98625,11.062500000000002,11.375000000000002,2.7500000000000004
2019-10-26,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.311785626475255,,0.6181875,,,0.3127291666666666,14.280493055555556,,17.473222222222223,78.28034027777778,1.0452673611111112,1.36155625,804.4474680555556,156.7572201388889,18.55,72.79166666666667,269.9230769230769,0.05,235.0,,19.20833333333333,18.25,0.7558333333333334,8.5625,8.875,2.7142857142857144
2019-10-27,OS,BDL,OS,OS,OK,OK,OS,0.0,0.7000000000000001,4.857007664465385,,0.3575121612230716,,,0.29,19.16769979152189,,16.307354166666666,81.9275763888889,1.0489708333333334,1.3293270833333333,804.9819652777778,184.817675,18.5,72.25,384.6923076923077,,209.0,,16.875,18.166666666666668,0.6683333333333333,7.291666666666666,7.458333333333333,3.1666666666666665
2019-10-28,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.779947975564869,,0.3215972222222222,,,0.2555069444444444,11.154388888888889,,17.0850625,78.9653263888889,1.2027298611111112,1.5693527777777778,804.6499798611111,206.76393472222225,18.6125,72.95833333333333,413.0,,209.0,,20.166666666666668,16.708333333333336,0.6566666666666666,7.020833333333334,6.875,38.16666666666666
2019-10-29,OS,BDL,OS,OS,OK,OK,OS,273.0,0.1,4.212706420779247,,0.2532013888888889,,,0.2670763888888888,12.78476388888889,,17.675722222222223,79.23164583333333,1.4200381944444445,1.844375,804.5972006944445,130.05779305555555,19.15833333333333,70.0,276.45454545454544,,166.0,,17.416666666666668,17.583333333333332,0.6979166666666666,7.604166666666666,7.875,
2019-10-30,OS,BDL,OS,OS,OK,OK,OS,0.0,0.2,4.887276066970385,,0.2792916666666666,,,0.2909583333333333,14.002965277777776,,17.361743055555557,79.98978472222221,1.176101388888889,1.5126472222222225,805.4203201388889,156.92114305555555,19.59583333333333,67.75,391.9230769230769,,208.0,,15.75,14.958333333333332,0.6933333333333334,7.666666666666666,7.333333333333333,
2019-10-31,OS,BDL,OS,OS,OK,OK,OS,0.0,1.6,6.736350082537191,,0.2342569444444444,,,0.3191458333333333,14.2461875,,17.638208333333335,77.13875694444444,1.322492361111111,1.6852222222222222,806.7359104166666,182.53297013888889,19.625,65.83333333333333,385.25,0.07,16.0,,11.958333333333334,20.0,0.7816666666666667,8.229166666666668,9.375,
2019-11-01,OS,BDL,OS,OS,OK,OK,OS,0.0,13.5,7.049529524360644,,0.3565763888888889,,,0.2858888888888889,12.60779861111111,,17.061256944444445,71.60798611111112,1.8661388888888888,2.32899375,808.6591354166667,207.7808,18.683333333333334,63.66666666666666,407.2307692307692,0.44,25.0,,9.375,21.375,0.6641666666666667,,7.666666666666666,
2019-11-02,OS,BDL,OS,OS,OK,OK,OS,0.0,15.6,6.3703661647980585,,0.1809722222222222,,,0.3158958333333333,11.286180555555555,,16.064819444444446,82.19179166666666,1.071623611111111,1.367313888888889,808.1745152777777,181.2914590277778,17.95,72.54166666666667,320.61538461538464,0.22,114.0,,13.625,23.416666666666668,0.7783333333333333,7.895833333333333,9.041666666666666,
2019-11-03,OS,BDL,OS,OS,OK,OK,OS,335.0,0.2,6.462267716810571,,0.6315902777777778,,,0.2733194444444444,10.116465277777776,,16.88740277777778,72.76270833333334,1.993811805555556,2.5178527777777777,807.4086763888888,239.45207986111112,18.6375,63.91666666666666,448.6666666666667,0.05,29.0,,9.625,23.58333333333333,0.62125,6.083333333333333,6.124999999999999,
2019-11-04,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.077035377802184,,0.397375,,,0.2902777777777778,12.204479166666667,,16.663104166666667,74.08542361111111,0.9555909722222222,1.2299152777777778,806.5577340277779,183.13675694444444,18.766666666666666,63.958333333333336,325.9230769230769,,27.0,,13.5,20.70833333333333,0.7516666666666666,8.166666666666668,8.958333333333334,
2019-11-05,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,4.554105122700898,,0.4349513888888889,,,0.3369513888888888,15.0594375,,16.488444444444443,77.72863194444444,1.1172173611111111,1.4221479166666666,806.9056499999999,181.9540333333333,18.52083333333333,67.29166666666667,318.15384615384613,,212.0,,13.541666666666666,18.625,0.8083333333333332,9.229166666666666,10.0,
2019-11-06,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,7.262063763434661,,0.8907847222222223,,,0.4001527777777778,18.11177083333333,,17.318875,73.9148125,1.003875,1.3023763888888888,807.5417208333333,246.78298472222224,19.466666666666665,64.70833333333333,435.1538461538461,,24.0,,16.458333333333332,23.041666666666664,0.7995833333333334,8.916666666666666,8.499999999999998,
2019-11-07,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.417034679396441,,0.4674652777777777,,,0.3660277777777778,17.646229166666668,,17.41422222222222,72.2031875,1.305034027777778,1.6470791666666666,807.3435111111111,232.67634166666664,19.52857142857143,60.38095238095238,387.0769230769231,,228.0,,81.95238095238095,21.428571428571427,0.9785714285714286,8.714285714285714,9.714285714285714,
2019-11-08,OS,BDL,OS,OS,OK,OK,OS,274.0,0.0,4.658435527465733,,0.6196388888888889,,,0.3525694444444444,16.135076388888887,,17.511347222222224,66.51603472222222,1.757925,2.1972111111111112,807.4541465277778,261.2526076388889,22.426666666666662,45.93333333333333,551.0,,7.0,,9.533333333333331,29.4,1.502,7.899999999999999,9.2,
2019-11-09,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.543656478008527,,0.6407430555555556,,,0.3692152777777777,14.895833333333334,,17.520784722222224,66.4195625,1.2547222222222223,1.580827083333333,808.0745138888889,249.99921319444445,20.04583333333333,55.25,430.9230769230769,,353.0,,11.041666666666666,20.625,1.3525,9.1875,9.708333333333332,
2019-11-10,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,6.35052281419574,,0.4237569444444444,,,0.3698472222222222,12.965631944444445,,17.524569444444445,70.56314583333332,0.9611090277777778,1.2489930555555555,807.6603590277778,214.97660902777776,19.8625,60.083333333333336,407.2307692307692,,211.0,,13.083333333333334,20.291666666666668,1.3033333333333337,8.520833333333334,9.333333333333334,
2019-11-11,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,4.644040297061726,,0.5219652777777778,,,0.3298541666666666,20.87720138888889,,17.692597222222222,69.54013194444444,1.0694875,1.376411111111111,806.5609625000001,223.6431875,19.841666666666665,59.083333333333336,390.0,,214.0,,17.083333333333332,23.95833333333333,1.18875,8.749999999999998,10.125,
2019-11-12,OS,BDL,OS,OS,OK,OK,OS,0.0,1.7000000000000002,6.848909790318009,,0.7463263888888889,,,0.3590486111111111,16.251555555555555,,14.850673611111112,79.04071527777778,0.9647743055555555,1.2521173611111112,806.2717298611111,80.99158194444445,16.754166666666666,67.45833333333333,175.75,0.1,326.0,,22.20833333333333,14.458333333333332,1.377916666666667,12.6875,13.875,
2019-11-13,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,10.29412334682447,,0.7218680555555556,,,0.3088402777777778,7.908111111111111,,14.746166666666666,77.69633333333333,1.8982958333333333,2.473877083333333,806.4838263888888,98.73256597222222,16.075,70.08333333333333,178.45454545454547,,132.0,,11.291666666666666,13.25,1.2029166666666666,9.979166666666666,10.958333333333334,
2019-11-14,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,11.383119087815206,,8.927902777777778,,,0.4500069444444444,10.671111111111111,,16.725909722222223,68.81113194444444,1.6162569444444443,2.131747916666667,806.939823611111,184.3120340277778,17.8875,63.79166666666666,293.5,0.01,23.0,,9.958333333333334,17.208333333333336,1.0675,8.208333333333334,8.458333333333334,
2019-11-15,OS,BDL,OS,OS,OK,OK,OS,0.0,0.1,3.888489704334484,,0.5030694444444445,,,0.3191944444444444,15.959965277777776,,16.039402777777777,77.35770833333333,1.1595902777777778,1.461666666666667,807.9087208333333,140.432525,17.870833333333334,67.70833333333333,297.5,,22.0,,16.875,18.294117647058822,1.0328571428571427,9.352941176470589,10.117647058823527,
2019-11-16,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.798380489127528,,0.225875,,,0.3407638888888888,16.902680555555555,,16.031666666666666,73.64613888888888,1.021477083333333,1.3115256944444444,806.6494708333332,180.93466111111115,18.1,62.66666666666666,366.4166666666667,,24.0,,16.125,,,,,
2019-11-17,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,8.18319177997298,,0.1230902777777777,,,0.2984583333333334,13.558902015288394,,15.88878472222222,78.20861805555556,0.8991041666666667,1.1713979166666668,805.8356416666667,133.74244930555557,17.616666666666667,67.58333333333333,260.0769230769231,,75.0,,20.041666666666668,,,,,
2019-11-18,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,7.458598180913992,,-0.1371319444444444,,,0.2941527777777777,13.835270833333334,,16.431180555555557,75.36968055555555,1.0012125,1.296077777777778,805.5254520833333,166.49820763888889,18.0,66.75,310.61538461538464,,138.0,,19.58333333333333,,,,,
2019-11-19,OS,BDL,OS,OS,OK,OK,OS,0.0,6.9,6.25202279502847,,-0.1677361111111111,,,0.3116805555555555,13.4879375,,16.6401875,76.28979861111111,1.1012965277777778,1.4416215277777775,805.83564375,212.06925833333332,18.404166666666665,67.75,364.6923076923077,0.58,0.0,,16.083333333333332,7.333333333333334,1.3936363636363636,13.77777777777778,14.666666666666668,
2019-11-20,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,6.16551636986042,,-0.0621180555555555,,,0.3236597222222222,13.716604166666666,,16.547722222222223,79.35190972222222,0.9818909722222222,1.3134458333333334,806.5739312499999,187.8672513888889,18.558333333333334,69.125,400.6666666666667,,203.0,,17.875,16.375,1.3570833333333334,9.645833333333334,10.583333333333334,
2019-11-21,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,7.288635413753766,,-0.0302083333333333,,,0.3320277777777777,16.240813064628213,,16.586368055555553,77.57322916666666,0.7554006944444445,0.968772222222222,806.9647555555555,176.52610347222222,18.504166666666663,68.875,344.1666666666667,,223.0,,18.416666666666668,15.458333333333332,1.3604166666666666,11.625000000000002,12.041666666666666,
2019-11-22,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,8.053840260638665,,-0.0554652777777777,,,0.300375,16.06225851285615,,17.71326388888889,70.55185416666667,1.4219472222222225,1.8027638888888888,806.3035180555556,215.7947458333333,19.379166666666663,64.16666666666667,438.0,,239.0,,18.83333333333333,17.75,1.153333333333333,11.458333333333334,11.250000000000002,
2019-11-23,OS,BDL,OS,OS,OK,OK,OS,0.0,0.0,5.584369333358136,,-0.0314335421016005,,,0.3815309672929715,16.69813500347947,,17.45120138888889,74.30061111111111,0.9094333333333334,1.2073819444444445,806.4005215277778,210.9942458333333,19.320833333333333,65.375,379.61538461538464,,17.0,,16.75,20.166666666666664,0.9554166666666668,9.208333333333334,10.833333333333334,
2019-11-24,OS,BDL,OS,OS,OK,OK,OS,0.0,0.2,7.419493552674032,,0.0938498957609451,,,0.340542043085476,18.542849200833917,,15.868131944444444,83.79468055555556,0.9491638888888888,1.204595138888889,806.4583819444445,142.82465972222224,17.7125,73.5,304.25,0.28,43.0,,26.166666666666668,17.374999999999996,0.9820833333333332,9.458333333333334,11.624999999999998,
